order_id,order_date,customer_id,product_id,region_id,quantity,unit_price,discount_amount
504726,20/11/2025,411,1144,6,1,27.92,1.12
504726,20/11/2025,411,1121,6,5,18.56,8.35
504727,12/09/2025,1733,1143,2,4,14.36,11.49
504727,12/09/2025,1733,1136,2,1,18.17,1.82
504727,12/09/2025,1733,1134,2,3,3.81,1.14
504728,26/11/2025,207,1141,2,4,17.68,5.66
504728,26/11/2025,207,1061,2,1,16.17,2.43
504728,26/11/2025,207,1013,2,1,86.75,2.6
504729,10/12/2024,646,1101,1,3,25,6
504730,02/07/2025,923,1046,2,1,56.15,2.81
504731,23/10/2024,735,1134,1,4,4.12,0
504731,23/10/2024,735,1050,1,1,55.35,3.87
504731,23/10/2024,735,1046,1,1,61.88,3.09
504731,23/10/2024,735,1109,1,1,34.38,3.44
504732,28/05/2024,1113,1095,2,1,60.43,0
504733,09/04/2025,858,1062,6,1,18.61,4.28
504734,19/10/2025,1344,1136,3,2,19.76,0
504735,22/09/2025,1792,1119,4,2,44.95,8.99
504736,05/06/2024,1420,1006,6,1,182.58,20.08
504737,13/02/2025,953,1128,5,4,18.3,7.32
504737,13/02/2025,953,1058,5,1,65.86,7.9
504737,13/02/2025,953,1041,5,1,45.59,0
504737,13/02/2025,953,1068,5,1,70.23,8.43
504738,20/11/2025,1645,1116,1,3,31.24,12.18
504738,20/11/2025,1645,1118,1,1,78.05,2.34
504739,18/06/2024,1569,1127,6,5,11.02,6.06
504739,18/06/2024,1569,1017,6,1,204.88,22.54
504740,18/03/2024,1240,1023,3,1,164.81,24.72
504741,18/06/2025,398,1064,3,2,32.59,14.34
504741,18/06/2025,398,1117,3,1,89.25,4.46
504742,14/08/2025,295,1041,2,1,47.53,0
504742,14/08/2025,295,1015,2,1,31.2,4.68
504743,13/06/2024,1017,1003,2,1,56.02,0
504743,13/06/2024,1017,1018,2,1,110.58,16.59
504744,20/10/2024,1125,1113,5,2,79.45,15.89
504745,19/12/2025,1418,1056,3,1,24.26,6.06
504745,19/12/2025,1418,1077,3,2,71.42,25.71
504746,12/07/2025,343,1103,3,2,26.62,5.32
504747,01/12/2024,191,1113,6,2,111.11,42.22
504748,31/07/2025,1344,1052,3,2,45.98,6.44
504748,31/07/2025,1344,1078,3,3,18.31,10.99
504748,31/07/2025,1344,1053,3,1,71.82,15.8
504749,03/12/2024,1462,1087,6,1,48.04,1.92
504750,09/11/2024,1647,1055,1,2,20.6,2.06
504751,12/09/2024,708,1021,5,1,180.46,9.02
504752,28/05/2024,211,1041,4,1,51.43,0
504752,28/05/2024,211,1135,4,5,24.79,24.79
504752,28/05/2024,211,1123,4,4,5.19,0
504753,13/03/2025,778,1128,1,1,19.46,3.89
504753,13/03/2025,778,1104,1,1,125.36,25.07
504753,13/03/2025,778,1034,1,1,74.28,7.43
504753,13/03/2025,778,1005,1,1,117.53,0
504754,19/09/2024,1325,1081,3,2,6.91,0
504754,19/09/2024,1325,1010,3,1,80.96,4.05
504755,16/05/2025,607,1034,5,1,75.05,0
504756,10/07/2025,956,1027,3,1,103.44,5.17
504756,10/07/2025,956,1022,3,1,100.78,5.04
504757,12/01/2024,1305,1128,4,5,18.81,14.11
504757,12/01/2024,1305,1046,4,1,54.26,0
504757,12/01/2024,1305,1036,4,1,56.26,11.25
504757,12/01/2024,1305,1027,4,1,103.12,5.16
504758,22/09/2025,925,1126,2,1,9.06,0.91
504758,22/09/2025,925,1028,2,1,22.48,4.5
504759,31/08/2024,1561,1064,2,2,35.25,1.41
504759,31/08/2024,1561,1102,2,1,89.97,0
504760,28/10/2024,1669,1094,4,2,34.23,10.27
504760,28/10/2024,1669,1002,4,1,180.26,0
504760,28/10/2024,1669,1142,4,5,11.21,0
504761,08/09/2025,377,1065,3,1,60.66,1.21
504761,08/09/2025,377,1010,3,1,80.96,0
504761,08/09/2025,377,1016,3,1,64.9,0
504762,21/12/2025,1913,1123,5,1,6.77,1.22
504763,31/10/2025,1794,1042,3,1,44.07,8.81
504764,26/01/2025,869,1051,4,3,55.52,19.99
504764,26/01/2025,869,1080,4,1,14.23,0
504764,26/01/2025,869,1017,4,1,162.84,0
504764,26/01/2025,869,1055,4,1,16.54,0.33
504765,07/09/2024,598,1045,3,1,40.76,6.11
504765,07/09/2024,598,1001,3,1,83.61,0
504766,18/03/2024,522,1010,3,1,76.29,15.26
504766,18/03/2024,522,1139,3,1,24.18,0
504767,09/02/2025,1199,1133,5,1,9.68,0.97
504767,09/02/2025,1199,1110,5,1,122.37,6.12
504768,26/03/2024,1935,1045,4,1,42.45,0
504769,15/02/2024,1973,1067,3,2,66.25,2.65
504770,17/04/2025,547,1098,6,2,120.08,2.4
504771,27/04/2025,1297,1017,1,1,171.94,0
504772,03/04/2024,890,1023,6,1,208.89,2.09
504773,16/12/2025,589,1141,5,2,19.57,1.17
504773,16/12/2025,589,1124,5,3,9.04,3.53
504774,07/11/2024,944,1050,1,3,60.48,45.36
504774,07/11/2024,944,1065,1,1,73.89,11.08
504774,07/11/2024,944,1092,1,1,8.78,0.26
504774,07/11/2024,944,1109,1,1,37.56,6.76
504775,14/10/2025,969,1029,5,1,117.6,11.76
504776,27/08/2025,1755,1032,4,1,86.27,0
504777,31/12/2024,1412,1086,3,1,20.52,1.64
504777,31/12/2024,1412,1063,3,2,15.46,3.09
504778,30/05/2025,933,1050,6,3,59.88,23.35
504779,24/05/2025,439,1137,1,1,4.93,0.49
504779,24/05/2025,439,1072,1,3,84.39,30.38
504779,24/05/2025,439,1062,1,2,17.55,0.7
504780,11/09/2024,1776,1034,6,1,91.19,10.03
504780,11/09/2024,1776,1009,6,1,50.79,0.51
504780,11/09/2024,1776,1134,6,3,4.59,2.2
504781,01/02/2024,201,1090,4,1,31.49,0
504782,20/11/2024,1874,1072,6,1,105.61,16.9
504782,20/11/2024,1874,1016,6,1,91.46,17.38
504782,20/11/2024,1874,1095,6,1,85,7.65
504782,20/11/2024,1874,1013,6,1,104.45,19.85
504783,07/12/2025,116,1124,6,3,11.52,1.38
504784,25/12/2024,1262,1038,2,1,98.37,7.87
504785,12/11/2025,1716,1109,6,1,43.45,3.91
504786,05/02/2025,1510,1012,3,1,35.01,1.75
504786,05/02/2025,1510,1023,3,1,158.09,0
504787,28/07/2024,464,1038,5,1,79.99,4
504787,28/07/2024,464,1045,5,1,42.08,2.1
504787,28/07/2024,464,1048,5,1,51.46,0
504787,28/07/2024,464,1022,5,1,106.08,0
504788,20/04/2024,1237,1143,1,1,15.52,0
504788,20/04/2024,1237,1051,1,1,58.62,4.1
504789,13/04/2025,1742,1058,2,1,74.15,1.48
504789,13/04/2025,1742,1127,2,2,9.59,0
504790,29/04/2025,1183,1041,2,1,47.53,0
504790,29/04/2025,1183,1074,2,1,8.52,0.85
504790,29/04/2025,1183,1036,2,1,57.08,5.71
504791,07/05/2025,184,1050,2,1,49.73,3.48
504792,20/01/2025,1375,1044,2,1,63.46,0
504792,20/01/2025,1375,1038,2,1,70.7,0
504792,20/01/2025,1375,1113,2,1,66.32,6.63
504792,20/01/2025,1375,1073,2,2,46.82,0
504793,13/06/2024,928,1070,6,1,85.04,15.31
504793,13/06/2024,928,1118,6,1,78.82,0.79
504794,20/03/2025,569,1035,3,1,28.98,0
504795,24/11/2025,251,1112,4,2,104.79,6.29
504795,24/11/2025,251,1064,4,3,41.26,18.57
504796,19/08/2024,1611,1057,3,3,29.68,1.78
504796,19/08/2024,1611,1044,3,1,66.87,3.34
504797,03/06/2024,577,1049,5,1,41.67,0.83
504797,03/06/2024,577,1021,5,1,178.73,0
504797,03/06/2024,577,1143,5,4,14.51,0
504797,03/06/2024,577,1087,5,1,32.76,0
504798,27/05/2024,216,1130,2,2,9.48,0
504799,24/09/2025,318,1096,4,1,18.07,0
504799,24/09/2025,318,1003,4,1,60.6,12.12
504800,04/11/2025,1681,1118,1,1,78.05,14.05
504800,04/11/2025,1681,1051,1,1,64.05,9.61
504800,04/11/2025,1681,1078,1,1,22.75,2.96
504801,08/08/2024,1981,1064,6,1,39.3,5.11
504801,08/08/2024,1981,1041,6,1,57.23,0.57
504801,08/08/2024,1981,1133,6,3,11.25,0.34
504801,08/08/2024,1981,1131,6,4,16.34,7.19
504802,05/03/2025,1394,1102,1,1,91.76,0
504802,05/03/2025,1394,1060,1,2,38.66,9.28
504803,16/09/2025,14,1114,1,1,137.43,13.74
504803,16/09/2025,14,1030,1,1,82.2,8.22
504803,16/09/2025,14,1007,1,1,35.22,5.28
504804,27/07/2025,1158,1140,5,1,16.87,0
504805,13/03/2025,576,1073,3,2,48.35,9.67
504805,13/03/2025,576,1003,3,1,51.67,0
504806,03/11/2025,544,1085,2,1,48.37,3.87
504806,03/11/2025,544,1103,2,2,31.76,1.91
504807,14/11/2024,1951,1032,5,1,96.95,7.76
504807,14/11/2024,1951,1044,5,1,83.06,2.49
504807,14/11/2024,1951,1142,5,3,11.67,8.05
504808,23/05/2025,141,1056,1,1,20.55,4.52
504808,23/05/2025,141,1135,1,1,24.08,4.82
504809,29/08/2025,423,1108,6,2,66.34,14.59
504809,29/08/2025,423,1027,6,1,125.96,26.45
504810,05/10/2024,1164,1119,6,2,52.45,1.05
504810,05/10/2024,1164,1096,6,2,22.78,0.46
504811,17/06/2024,1641,1077,3,1,57.47,0
504811,17/06/2024,1641,1029,3,1,106.55,10.66
504812,13/05/2024,755,1128,1,3,20.06,6.02
504812,13/05/2024,755,1050,1,1,51.76,1.04
504812,13/05/2024,755,1066,1,1,41.28,0.83
504813,05/11/2025,448,1010,5,1,96.69,12.57
504813,05/11/2025,448,1133,5,2,11.25,0.68
504813,05/11/2025,448,1093,5,1,51.86,11.93
504814,19/12/2024,521,1141,4,4,20.55,2.47
504814,19/12/2024,521,1046,4,1,75.49,6.04
504814,19/12/2024,521,1120,4,3,80.59,7.25
504814,19/12/2024,521,1089,4,1,64.25,1.93
504815,22/05/2025,1651,1038,6,1,93.46,0.93
504816,31/08/2025,598,1029,3,1,103.45,0
504816,31/08/2025,598,1066,3,1,41.11,0.82
504817,24/02/2024,962,1005,4,1,116.05,5.8
504818,31/08/2024,809,1119,3,1,39.1,0
504818,31/08/2024,809,1120,3,3,56.97,0
504819,07/03/2024,1923,1004,5,1,48.11,4.81
504819,07/03/2024,1923,1092,5,1,7.15,0.72
504820,18/10/2024,1406,1053,6,2,94.46,34.01
504820,18/10/2024,1406,1016,6,1,83.71,9.21
504820,18/10/2024,1406,1105,6,1,129.1,1.29
504820,18/10/2024,1406,1024,6,1,157.52,9.45
504821,10/07/2024,184,1084,2,1,41.39,2.07
504822,21/05/2025,701,1138,6,2,12.26,5.15
504823,09/11/2025,720,1112,2,1,97.81,2.93
504823,09/11/2025,720,1093,2,1,54.89,12.62
504824,29/08/2024,309,1128,2,2,19.08,3.82
504824,29/08/2024,309,1013,2,1,73.52,0
504825,01/04/2024,608,1083,1,1,58.88,8.83
504825,01/04/2024,608,1058,1,2,71.46,17.15
504826,17/03/2025,1516,1099,5,1,53.59,10.72
504826,17/03/2025,1516,1025,5,1,74.3,3.72
504826,17/03/2025,1516,1057,5,2,30.61,4.29
504827,09/01/2024,1105,1089,1,3,44.86,6.73
504828,28/05/2024,905,1028,4,1,23.39,0
504828,28/05/2024,905,1083,4,2,61.21,18.36
504829,30/08/2024,1534,1075,5,1,27.37,0
504829,30/08/2024,1534,1109,5,2,31.21,9.36
504830,05/03/2025,1260,1143,6,4,16.29,10.43
504830,05/03/2025,1260,1029,6,1,125.92,20.15
504831,02/11/2025,1070,1031,6,1,120.75,10.87
504831,02/11/2025,1070,1026,6,1,120.61,4.82
504831,02/11/2025,1070,1142,6,5,14.87,2.97
504831,02/11/2025,1070,1013,6,1,104.45,14.62
504832,02/12/2024,790,1095,1,2,79.7,12.75
504832,02/12/2024,790,1056,1,2,26.05,7.82
504832,02/12/2024,790,1086,1,3,22.03,11.9
504833,27/06/2024,882,1016,1,1,69.01,0
504834,03/04/2025,654,1086,6,1,19.91,1.19
504835,21/05/2025,1501,1135,5,3,23.61,0
504836,15/12/2025,1091,1017,6,1,254.61,10.18
504836,15/12/2025,1091,1002,6,1,240.1,9.6
504837,01/04/2024,1807,1127,6,2,10.7,0.21
504837,01/04/2024,1807,1117,6,2,107.63,34.44
504838,19/12/2025,1447,1130,3,4,11.65,8.39
504839,01/10/2024,375,1137,6,1,5.65,0.9
504839,01/10/2024,375,1053,6,2,94.46,15.11
504839,01/10/2024,375,1106,6,3,78.95,37.9
504839,01/10/2024,375,1135,6,5,29.79,1.49
504840,09/11/2024,102,1134,3,4,4.53,0.54
504840,09/11/2024,102,1004,3,1,55.03,1.65
504840,09/11/2024,102,1078,3,1,22.88,0.69
504840,09/11/2024,102,1114,3,3,145.22,56.64
504841,05/02/2025,1580,1135,2,3,21.53,0
504842,21/03/2025,1607,1093,2,1,42.21,0
504842,21/03/2025,1607,1054,2,2,52.72,12.65
504843,13/05/2025,1378,1113,4,1,78.01,7.8
504844,14/12/2025,99,1096,4,1,24.03,1.92
504844,14/12/2025,99,1134,4,4,5.43,3.91
504845,29/09/2024,1402,1066,5,1,45.01,5.4
504846,20/06/2024,1843,1130,3,5,9.38,2.35
504846,20/06/2024,1843,1087,3,3,31.12,0
504847,21/12/2024,1290,1111,3,3,145.11,34.83
504848,01/04/2024,1329,1007,4,1,34.86,3.49
504848,01/04/2024,1329,1028,4,1,23.16,1.16
504848,01/04/2024,1329,1002,4,1,166.91,0
504849,13/01/2024,111,1139,6,5,30.45,16.75
504849,13/01/2024,111,1021,6,1,188.38,1.88
504850,18/06/2024,1941,1003,1,1,58.3,0
504851,19/07/2025,1899,1059,6,2,91.33,5.48
504851,19/07/2025,1899,1133,6,2,12.4,0.25
504852,24/07/2025,290,1054,5,1,55.99,9.52
504852,24/07/2025,290,1142,5,1,10.09,0.5
504852,24/07/2025,290,1109,5,1,31.83,0
504852,24/07/2025,290,1056,5,1,20.35,2.44
504853,30/08/2025,513,1064,3,1,34.17,2.39
504853,30/08/2025,513,1140,3,3,15.71,0
504853,30/08/2025,513,1031,3,1,82.38,8.24
504854,11/11/2025,908,1033,4,1,47.52,6.18
504854,11/11/2025,908,1073,4,3,64.34,5.79
504855,30/03/2025,1021,1133,3,5,9.59,0
504856,24/09/2025,707,1106,1,1,65.72,13.14
504856,24/09/2025,707,1093,1,1,46.62,2.33
504856,24/09/2025,707,1013,1,1,79.58,7.96
504857,03/02/2025,616,1006,1,1,144.04,0
504857,03/02/2025,616,1064,1,1,31.93,0.64
504858,22/07/2025,1183,1099,2,1,54.66,0
504859,04/06/2024,1219,1136,6,3,21.67,7.15
504860,23/05/2025,953,1069,5,2,75.43,10.56
504860,23/05/2025,953,1126,5,4,8.98,5.39
504860,23/05/2025,953,1129,5,1,3.98,0.2
504860,23/05/2025,953,1005,5,1,118.75,11.88
504861,06/11/2025,326,1017,3,1,188.97,24.57
504861,06/11/2025,326,1130,3,1,10.74,0.32
504862,28/08/2025,1167,1104,6,1,147.99,16.28
504862,28/08/2025,1167,1086,6,3,19.91,0.6
504862,28/08/2025,1167,1074,6,3,10.26,1.85
504863,16/02/2024,938,1043,2,1,63.01,3.15
504863,16/02/2024,938,1123,2,4,4.51,1.8
504864,14/12/2024,551,1036,2,1,73.06,9.5
504865,03/10/2025,1112,1054,4,1,62.25,13.7
504865,03/10/2025,1112,1094,4,1,34.23,1.71
504866,28/01/2025,983,1135,6,2,25.38,10.66
504866,28/01/2025,983,1045,6,1,44.78,7.16
504867,12/05/2024,902,1143,2,4,15.06,0
504868,04/01/2024,1527,1099,2,2,49.3,19.72
504868,04/01/2024,1527,1073,2,1,46.82,0
504869,17/10/2024,1816,1131,5,2,14.96,0
504870,10/02/2024,1827,1139,4,2,27.68,5.54
504871,29/08/2024,482,1130,1,1,9.77,1.95
504871,29/08/2024,482,1075,1,1,27.91,0
504872,13/04/2024,1477,1083,4,2,65.46,0
504872,13/04/2024,1477,1095,4,2,69.23,0
504873,13/11/2025,904,1097,4,2,31.96,5.11
504873,13/11/2025,904,1088,4,1,50.93,9.17
504873,13/11/2025,904,1017,4,1,208.86,27.15
504874,13/01/2025,235,1003,6,1,60.25,6.63
504875,24/12/2024,1054,1118,2,2,81.35,4.88
504875,24/12/2024,1054,1067,2,2,93.06,9.31
504876,13/02/2025,1175,1049,5,1,38.03,2.66
504877,01/07/2025,1932,1075,3,2,26.52,2.65
504878,15/04/2025,1437,1121,4,2,14,0
504879,01/06/2025,800,1019,1,1,159.36,31.87
504879,01/06/2025,800,1051,1,1,60.38,10.26
504879,01/06/2025,800,1084,1,3,46.98,14.09
504880,22/02/2024,1606,1120,5,3,56.37,8.46
504880,22/02/2024,1606,1010,5,1,77.02,3.85
504880,22/02/2024,1606,1121,5,1,12.53,0.63
504881,03/03/2024,1975,1081,3,1,7.03,0.35
504881,03/03/2024,1975,1017,3,1,156.94,7.85
504881,03/03/2024,1975,1100,3,1,83.64,8.36
504882,02/12/2025,799,1091,1,2,46.7,2.8
504882,02/12/2025,799,1010,1,1,106.98,3.21
504882,02/12/2025,799,1072,1,1,99.03,4.95
504882,02/12/2025,799,1134,1,4,4.88,0.59
504883,11/02/2024,1405,1047,3,1,37.71,0
504884,02/12/2024,675,1064,6,1,50.3,5.53
504884,02/12/2024,675,1006,6,1,226.9,43.11
504884,02/12/2024,675,1054,6,1,82.91,17.41
504885,08/02/2025,1244,1106,5,1,58.23,0
504885,08/02/2025,1244,1024,5,1,116.19,17.43
504885,08/02/2025,1244,1020,5,1,74.31,3.72
504886,11/06/2024,763,1042,2,1,43.35,0
504887,13/08/2024,142,1058,3,3,66.56,23.96
504888,02/12/2025,1126,1118,3,1,78.86,14.19
504889,09/06/2024,599,1026,5,1,89.22,8.92
504889,09/06/2024,599,1124,5,2,7.86,1.57
504889,09/06/2024,599,1052,5,1,52.79,8.97
504890,19/03/2025,1282,1122,2,3,8.05,0
504890,19/03/2025,1282,1043,2,1,65.69,9.85
504891,25/08/2025,1930,1102,3,2,87.21,17.44
504891,25/08/2025,1930,1112,3,1,80.35,8.04
504891,25/08/2025,1930,1068,3,1,70.98,1.42
504892,06/01/2024,942,1130,3,4,9.04,0
504893,14/08/2025,720,1027,2,1,104.61,0
504894,03/09/2024,55,1113,1,1,78.04,0
504894,03/09/2024,55,1110,1,1,138.09,0
504895,26/12/2025,882,1064,1,1,43.48,2.17
504895,26/12/2025,882,1027,1,1,139.37,4.18
504895,26/12/2025,882,1047,1,1,55.14,1.65
504896,30/03/2025,120,1005,1,1,117.53,0
504896,30/03/2025,120,1094,1,2,32.59,0
504897,28/03/2025,436,1101,2,1,18.39,0
504897,28/03/2025,436,1106,2,1,59.5,8.92
504897,28/03/2025,436,1013,2,1,72.05,0
504898,21/11/2025,1083,1144,1,2,24.14,6.28
504898,21/11/2025,1083,1081,1,1,8.42,1.52
504898,21/11/2025,1083,1114,1,3,155.93,84.2
504898,21/11/2025,1083,1063,1,1,15.3,1.53
504899,22/07/2025,1012,1091,2,1,35.76,0
504899,22/07/2025,1012,1031,2,1,86.69,8.67
504900,03/09/2024,1013,1066,5,3,41.67,15
504900,03/09/2024,1013,1036,5,1,60.57,3.03
504901,16/02/2025,829,1110,4,3,128.49,77.09
504902,08/11/2025,165,1034,2,1,85.93,2.58
504902,08/11/2025,165,1058,2,1,87.5,21.88
504903,17/01/2025,1411,1025,6,1,82.31,0.82
504903,17/01/2025,1411,1014,6,1,147.47,1.47
504904,27/05/2025,1408,1027,6,1,127.22,20.36
504904,27/05/2025,1408,1097,6,2,30.75,12.92
504905,26/06/2024,817,1003,2,1,56.02,2.8
504906,30/11/2025,1364,1076,2,2,11.63,0.7
504906,30/11/2025,1364,1109,2,2,36.09,9.38
504906,30/11/2025,1364,1035,2,1,36,1.08
504906,30/11/2025,1364,1020,2,1,91.41,7.31
504907,13/03/2025,1917,1098,6,1,117.68,1.18
504908,09/12/2024,175,1007,6,1,50.14,2.01
504909,04/12/2025,136,1062,1,2,20.59,2.06
504909,04/12/2025,136,1041,1,1,63.32,1.9
504910,04/09/2025,1551,1134,6,2,4.59,0.09
504910,04/09/2025,1551,1096,6,1,20.31,0.2
504910,04/09/2025,1551,1070,6,3,85.86,7.73
504910,04/09/2025,1551,1064,6,1,40.87,1.23
504911,07/06/2025,1771,1104,5,3,129.17,0
504911,07/06/2025,1771,1054,5,2,61.06,2.44
504911,07/06/2025,1771,1003,5,1,57.16,0
504912,20/06/2024,831,1119,5,1,42.39,0
504912,20/06/2024,831,1082,5,1,35.82,7.16
504912,20/06/2024,831,1070,5,1,72.06,1.44
504912,20/06/2024,831,1008,5,1,57.63,0
504913,18/10/2025,1647,1048,1,1,55.58,0
504914,02/11/2025,900,1036,5,1,68.72,2.06
504915,08/05/2025,1975,1112,3,1,81.15,4.06
504915,08/05/2025,1975,1030,3,1,74.35,7.44
504915,08/05/2025,1975,1123,3,1,4.7,0
504915,08/05/2025,1975,1080,3,1,13.08,1.31
504916,21/07/2025,1810,1107,3,2,60.96,6.1
504917,25/04/2025,549,1088,6,3,48.51,1.46
504918,09/07/2025,542,1007,5,1,33.86,5.08
504918,09/07/2025,542,1106,5,2,63.19,12.64
504918,09/07/2025,542,1003,5,1,56.61,11.32
504918,09/07/2025,542,1059,5,1,71.67,1.43
504919,11/09/2024,1389,1073,6,1,63.73,0.64
504919,11/09/2024,1389,1047,6,1,51.82,0.52
504919,11/09/2024,1389,1030,6,1,95.1,0.95
504920,20/05/2025,1165,1043,6,1,81.52,8.97
504921,31/07/2024,1614,1038,1,1,81.59,0
504921,31/07/2024,1614,1064,1,1,34.65,0.69
504922,29/08/2025,260,1104,2,1,122.9,6.14
504923,11/04/2025,1915,1003,3,1,52.72,7.91
504924,30/12/2024,1012,1082,2,1,43.62,1.31
504924,30/12/2024,1012,1118,2,1,81.35,10.58
504924,30/12/2024,1012,1063,2,3,15.94,2.39
504925,08/12/2025,987,1038,3,1,95.36,2.86
504925,08/12/2025,987,1070,3,1,85.08,4.25
504925,08/12/2025,987,1032,3,1,99.91,3
504925,08/12/2025,987,1069,3,2,90.81,9.08
504926,24/03/2025,178,1082,4,2,35.78,3.58
504926,24/03/2025,178,1140,4,4,15.76,0
504927,14/04/2024,980,1047,5,1,42.23,0
504928,17/02/2025,1787,1101,6,2,21.24,0.42
504928,17/02/2025,1787,1093,6,1,48.75,0.49
504928,17/02/2025,1787,1134,6,4,4.15,0.17
504929,11/08/2024,217,1114,6,2,152.87,18.34
504930,03/08/2024,263,1018,5,1,109.55,21.91
504931,05/06/2024,1570,1123,1,4,5.14,0
504932,23/11/2024,1938,1071,6,3,40.38,30.29
504933,01/04/2024,1321,1019,4,1,159.27,7.96
504934,14/04/2024,1436,1130,4,1,10.86,0
504934,14/04/2024,1436,1088,4,1,46.62,2.33
504935,24/06/2025,1183,1003,2,1,56.02,5.6
504935,24/06/2025,1183,1132,2,1,25.18,0
504935,24/06/2025,1183,1092,2,2,7.36,2.21
504935,24/06/2025,1183,1098,2,1,102.72,0
504936,25/08/2025,1539,1027,2,1,104.61,20.92
504937,15/09/2024,784,1005,2,1,119.84,0
504938,31/01/2025,419,1035,6,1,33.79,0.34
504938,31/01/2025,419,1129,6,3,4.28,0.77
504939,21/12/2025,2000,1101,5,2,24.51,1.47
504939,21/12/2025,2000,1097,5,3,33.02,2.97
504940,25/11/2024,1697,1117,1,1,109.78,3.29
504940,25/11/2024,1697,1118,1,1,78.05,2.34
504940,25/11/2024,1697,1056,1,1,24.01,2.4
504940,25/11/2024,1697,1064,1,2,40.08,4.01
504941,23/01/2025,404,1013,1,1,70.4,0
504941,23/01/2025,404,1078,1,1,17.74,0.89
504942,13/05/2025,151,1094,3,2,28.97,0
504942,13/05/2025,151,1070,3,1,67.13,8.06
504943,21/11/2025,1078,1118,2,1,74.99,2.25
504943,21/11/2025,1078,1048,2,1,58.34,13.42
504943,21/11/2025,1078,1144,2,5,23.19,9.28
504943,21/11/2025,1078,1024,2,1,142.93,11.43
504944,21/04/2025,1113,1087,2,2,31.17,3.12
504945,13/01/2025,1986,1017,1,1,158.19,0
504945,13/01/2025,1986,1015,1,1,29.88,1.49
504946,29/06/2024,443,1060,6,1,50.77,1.52
504946,29/06/2024,443,1063,6,2,16.68,6
504947,17/09/2025,1072,1124,4,2,7.71,2.31
504948,26/05/2024,1080,1055,6,3,20.4,7.96
504949,27/06/2025,411,1026,6,1,105.28,11.58
504949,27/06/2025,411,1097,6,1,31.36,1.88
504950,21/03/2024,1762,1144,2,2,19.26,5.78
504950,21/03/2024,1762,1142,2,5,9.5,9.5
504950,21/03/2024,1762,1078,2,2,18.15,3.63
504951,05/01/2024,286,1127,4,2,8.76,0.88
504951,05/01/2024,286,1117,4,1,88.11,4.41
504952,20/05/2024,529,1037,1,1,47.63,0
504952,20/05/2024,529,1012,1,1,40.38,0
504953,09/09/2025,1230,1141,3,2,15.11,4.53
504953,09/09/2025,1230,1034,3,1,73.42,3.67
504954,14/01/2024,1823,1136,3,1,16.83,3.37
504954,14/01/2024,1823,1141,3,1,14.43,0.72
504955,07/04/2025,1538,1041,4,1,50.93,0
504956,18/09/2024,1059,1139,5,2,27.01,0
504956,18/09/2024,1059,1134,5,1,3.89,0
504957,06/09/2025,1862,1083,1,2,66.13,0
504957,06/09/2025,1862,1047,1,1,44.8,4.48
504958,18/03/2024,149,1089,5,1,46.85,0
504959,31/05/2025,1569,1001,6,1,100.86,1.01
504960,24/03/2024,57,1112,6,1,97.81,15.65
504960,24/03/2024,57,1041,6,1,56.09,6.17
504961,22/01/2025,908,1057,4,1,30.18,6.64
504962,26/12/2024,1863,1002,5,1,203.47,6.1
504962,26/12/2024,1863,1013,5,1,96.02,22.08
504963,30/09/2025,994,1061,1,1,14.84,0.3
504963,30/09/2025,994,1070,1,2,74.22,25.23
504963,30/09/2025,994,1078,1,1,20.05,3.01
504964,15/09/2024,258,1055,3,2,16.91,0.68
504964,15/09/2024,258,1018,3,1,108.23,0
504965,22/02/2025,384,1020,6,1,87.68,0.88
504965,22/02/2025,384,1073,6,1,62.21,3.73
504965,22/02/2025,384,1035,6,1,34.53,0.35
504965,22/02/2025,384,1010,6,1,90.89,14.54
504966,14/12/2024,837,1013,2,1,94.1,7.53
504966,14/12/2024,837,1137,2,1,6.01,0.48
504966,14/12/2024,837,1086,2,1,22.86,1.83
504966,14/12/2024,837,1135,2,1,31.67,2.53
504967,30/09/2024,360,1073,4,1,56.71,0
504968,25/07/2024,680,1140,1,3,15.93,0
504969,06/08/2024,921,1113,4,2,77.24,7.72
504970,03/10/2025,1465,1044,3,1,72.22,7.22
504971,17/07/2025,977,1004,2,1,49.07,4.91
504972,09/01/2024,1297,1036,1,1,54.65,0
504972,09/01/2024,1297,1077,1,1,55.11,11.02
504972,09/01/2024,1297,1101,1,1,17.97,0.9
504973,02/12/2024,477,1085,1,1,54.61,12.56
504974,03/09/2025,1255,1144,1,2,21.27,4.25
504975,27/03/2024,15,1081,3,2,6.51,2.6
504976,05/04/2025,1449,1019,6,1,178.98,1.79
504976,05/04/2025,1449,1127,6,4,11.55,0.46
504976,05/04/2025,1449,1118,6,2,76.52,9.18
504976,05/04/2025,1449,1110,6,2,153.61,3.07
504977,25/03/2024,1780,1087,2,2,30.55,0
504978,14/03/2025,585,1013,2,1,72.05,0
504978,14/03/2025,585,1009,2,1,39.75,3.98
504978,14/03/2025,585,1053,2,2,71.19,17.09
504979,09/12/2025,434,1002,5,1,203.47,16.28
504979,09/12/2025,434,1073,5,2,66.47,17.28
504980,12/08/2024,1526,1071,6,1,31.68,0.95
504980,12/08/2024,1526,1060,6,2,45.64,16.43
504980,12/08/2024,1526,1074,6,3,10.26,6.46
504980,12/08/2024,1526,1007,6,1,39.17,0.39
504981,16/07/2025,852,1012,5,1,39.98,0
